STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP (hundreths of in)
US1IAPK0121,4/4/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",33
US1IAPK0121,4/5/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,4/6/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",10
US1IAPK0121,4/7/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",5
US1IAPK0121,4/8/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",13
US1IAPK0121,4/9/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,4/10/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,4/11/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,4/12/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,4/13/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",51
US1IAPK0121,4/14/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,4/15/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,4/16/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,4/17/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,4/18/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",46
US1IAPK0121,4/19/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,4/20/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,4/21/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",97
US1IAPK0121,4/22/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",97
US1IAPK0121,4/23/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",178
US1IAPK0121,4/24/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",130
US1IAPK0121,4/25/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,4/26/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,4/27/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,4/28/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,4/29/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",51
US1IAPK0121,4/30/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",74
US1IAPK0121,5/1/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",8
US1IAPK0121,5/2/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/3/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",246
US1IAPK0121,5/4/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",3
US1IAPK0121,5/5/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/6/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",8
US1IAPK0121,5/7/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/8/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",8
US1IAPK0121,5/9/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/10/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/11/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/12/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/13/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/14/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/15/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",18
US1IAPK0121,5/16/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",3
US1IAPK0121,5/17/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/18/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",66
US1IAPK0121,5/19/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/20/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/21/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/22/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/23/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/24/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/25/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",234
US1IAPK0121,5/26/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",74
US1IAPK0121,5/27/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/28/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/29/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,5/30/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",3
US1IAPK0121,5/31/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",81
US1IAPK0121,6/1/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/2/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/3/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/4/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",10
US1IAPK0121,6/5/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/6/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",579
US1IAPK0121,6/7/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",13
US1IAPK0121,6/8/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",114
US1IAPK0121,6/9/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/10/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",41
US1IAPK0121,6/11/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/12/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",18
US1IAPK0121,6/13/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",3
US1IAPK0121,6/14/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/15/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",5
US1IAPK0121,6/16/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/17/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/18/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/19/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/20/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/21/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/22/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/23/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/24/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",114
US1IAPK0121,6/25/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",28
US1IAPK0121,6/26/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",5
US1IAPK0121,6/27/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/28/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/29/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,6/30/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/1/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/2/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",30
US1IAPK0121,7/3/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/4/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",76
US1IAPK0121,7/5/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",89
US1IAPK0121,7/6/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",99
US1IAPK0121,7/7/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",8
US1IAPK0121,7/8/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",56
US1IAPK0121,7/9/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",3
US1IAPK0121,7/10/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/11/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",3
US1IAPK0121,7/12/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/13/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/14/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/15/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",30
US1IAPK0121,7/16/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/17/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",5
US1IAPK0121,7/18/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/19/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/20/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/21/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/22/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",20
US1IAPK0121,7/23/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/24/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",13
US1IAPK0121,7/25/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/26/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/27/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/28/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/29/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/30/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,7/31/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/1/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/2/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/3/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/4/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",8
US1IAPK0121,8/5/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/6/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/7/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/8/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",107
US1IAPK0121,8/9/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/10/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/11/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/12/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/13/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/14/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/15/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/16/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",122
US1IAPK0121,8/17/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/18/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/19/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",15
US1IAPK0121,8/20/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",328
US1IAPK0121,8/21/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",5
US1IAPK0121,8/22/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",3
US1IAPK0121,8/23/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/24/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/25/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",3
US1IAPK0121,8/26/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/27/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,8/28/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",292
US1IAPK0121,8/29/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",23
US1IAPK0121,8/30/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",3
US1IAPK0121,8/31/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/1/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/2/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",142
US1IAPK0121,9/3/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/4/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/5/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/6/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/7/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/8/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/9/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/10/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/11/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",191
US1IAPK0121,9/12/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/13/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/14/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/15/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/16/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/17/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",76
US1IAPK0121,9/18/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",315
US1IAPK0121,9/19/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/20/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/21/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",3
US1IAPK0121,9/22/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",10
US1IAPK0121,9/23/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",5
US1IAPK0121,9/24/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",56
US1IAPK0121,9/25/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/26/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/27/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/28/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/29/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,9/30/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/1/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/2/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/3/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/4/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/5/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",13
US1IAPK0121,10/6/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",3
US1IAPK0121,10/7/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/8/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/9/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/10/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/11/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/12/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",10
US1IAPK0121,10/13/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",3
US1IAPK0121,10/14/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/15/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/16/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/17/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/18/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/19/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/20/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/21/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/22/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/23/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/24/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",8
US1IAPK0121,10/25/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",231
US1IAPK0121,10/26/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/27/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/28/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/29/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/30/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,10/31/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/1/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/2/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/3/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/4/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",28
US1IAPK0121,11/5/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",683
US1IAPK0121,11/6/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",38
US1IAPK0121,11/7/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/8/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/9/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/10/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/11/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",15
US1IAPK0121,11/12/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/13/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/14/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/15/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",69
US1IAPK0121,11/16/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",8
US1IAPK0121,11/17/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/18/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/19/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/20/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/21/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/22/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/23/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/24/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/25/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/26/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/27/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/28/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/29/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,11/30/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/1/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/2/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/3/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/4/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/5/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/6/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/7/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/8/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/9/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",112
US1IAPK0121,12/10/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",5
US1IAPK0121,12/11/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/12/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/13/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",61
US1IAPK0121,12/14/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",191
US1IAPK0121,12/15/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/16/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",5
US1IAPK0121,12/17/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/18/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/19/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/20/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",5
US1IAPK0121,12/21/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/22/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",51
US1IAPK0121,12/23/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/24/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/25/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
US1IAPK0121,12/26/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",
US1IAPK0121,12/27/22,41.576855,-93.4530567,278,"PLEASANT HILL 3.2 E, IA US",0
