Time (hr),Plant Height (m),Leaf Area (m²),Number of Leaves (unitless),Spikelet Count (unitless),Fruit Biomass (kg)
23,0.0010367474705721,0.0002246533469032,0.0070575922038723,0.4232643027705375,8.629476949079663e-05
24,0.0010367601719107,0.0002246562504454,0.0070646444436116,0.427517997873249,8.62949334854898e-05
25,0.0010367733676433,0.0002246592665735,0.0070717379529623,0.4318144396487927,8.629510593521885e-05
26,0.0010367870514775,0.0002246623938595,0.007078869811653,0.4361540576341646,8.629528688482674e-05
27,0.0010368012175129,0.0002246656309643,0.0070860374661491,0.4405372856817801,8.62954763772209e-05
28,0.0010368158602298,0.0002246689766348,0.0070932386735015,0.4449645620028148,8.629567445417361e-05
29,0.0010368309744653,0.0002246724296986,0.0071004714544567,0.4494363292109797,8.629588115675802e-05
30,0.0010368465553867,0.0002246759890583,0.007107734054575,0.453953034366736,8.629609652559543e-05
31,0.0010368625984639,0.0002246796536848,0.0071150249120074,0.4585151290219533,8.62963206010031e-05
32,0.0010368790986909,0.0002246834224412,0.0071223425963159,0.4631230692650162,8.629655340742743e-05
33,0.0010368960510377,0.000224687294185,0.0071296858146727,0.4677773157663841,8.629679496283407e-05
34,0.0010369134506502,0.0002246912678135,0.0071370534036503,0.4724783338246071,8.629704528320568e-05
35,0.0010369312929286,0.0002246953422817,0.0071444443164051,0.4772265934128044,8.629730438463233e-05
36,0.0010369495735494,0.000224699516607,0.0071518576092906,0.4820225692256093,8.629757228422693e-05
37,0.0010369682884619,0.000224703789869,0.0071592924294274,0.4868667407265844,8.629784900047386e-05
